16.4301, 13.0895
18.2774, 16.8081
21.1042, 22.6891
24.7606, 31.2461
31.1314, 46.1472
38.9319, 64.1819
49.7323, 85.7567
69.9076, 108.9668
81.5735, 126.5803
92.6822, 134.3794
106.9929, 135.6891
124.1701, 134.294
143.3362, 127.6973
164.5817, 120.2166
189.9826, 112.0454
216.9837, 104.4321
251.7997, 93.512
278.5554, 87.164
313.1025, 78.8403
