2.5135, 1.6067e-3
4.3522, 5.782e-3
4.3514, 6.0182e-3
9.4205, 0.0449
20.8647, 0.2333
20.859, 0.2478
27.9597, 0.453
32.3736, 0.6002
58.2514, 1.4561
81.6526, 1.5507
94.6949, 1.4477
95.7313, 1.3498
197.207, 0.5091
