0.4015454775699154, 0.37695355161021094
0.6042499700374606, 1.3056970714733618
1.0049954176639349, 5.808471622950264
2.0482105911193185, 47.8288976958598
3.990448278420112, 382.4605558124077
6.1613652209227965, 1961.4478307827517
10.235922251689708, 5746.517876740323
15.339788207706553, 19338.639155227986
20.392357239628456, 44929.281935729334
22.93530815984686, 58585.27295665335
30.110993988313606, 69858.8422291397
40.99547029149835, 63299.78879683906
45.15212649611681, 46440.69304690992
60.28968629942538, 20977.253352648084
79.05045501620083, 12926.412551263162
100.44750538335845, 4597.823954082247
146.8646807440499, 2888.1979418547267
151.23289094812225, 1577.6358687724296
203.4802421395843, 748.0449100911376
372.2355234144929, 256.211467735441
402.31366746806253, 190.46705623516786
784.3602464432195, 81.13791037161313
1784.4047435227271, 23.862575849181834
