2.6322, 0.3521
3.3422, 0.6519
4.1235, 1.1389
4.8027, 1.8422
5.2342, 2.2548
5.758, 2.9802
10.6164, 12.7465
12.0284, 14.8751
11.3541, 14.037
11.4643, 14.038
14.2894, 21.4461
17.3106, 29.1945
18.6893, 33.7326
20.9647, 42.503
22.2114, 44.1848
23.7586, 46.8264
28.2486, 55.1929
32.9513, 61.9984
51.4466, 44.4616
53.5002, 39.2595
55.0945, 35.6758
58.4554, 26.2562
59.6143, 24.3199
93.5331, 5.4106
96.3205, 4.9167
99.1949, 4.4253
